"","iso2c","country","year","FM.AST.GOVT.ZG.M2","FM.AST.PRVT.ZG.M2","FM.LBC.MQMY.CN","FM.LBC.XMQM.CN","FM.LBL.MQMY.CN","FM.LBL.MQMY.GD.ZS","FM.LBL.MQMY.IR.ZS","FM.LBL.XMQM.CN","iso3c","region","capital","longitude","latitude","income","lending"
"1078","NA","Namibia",2011,-3.41619361340902,16.1467280171296,3797414914.6,2423157978.4,57709882684.2305,63.828565429471,4.44832665777589,42127885187.1,"NAM","Sub-Saharan Africa (all income levels)","Windhoek","17.0931","-22.5648","Upper middle income","IBRD"
"1079","NC","New Caledonia",2005,NA,NA,NA,NA,NA,NA,NA,NA,"NCL","East Asia & Pacific (all income levels)","Noum'ea","166.464","-22.2677","High income: nonOECD","Not classified"
"1080","NC","New Caledonia",2006,NA,NA,NA,NA,NA,NA,NA,NA,"NCL","East Asia & Pacific (all income levels)","Noum'ea","166.464","-22.2677","High income: nonOECD","Not classified"
"1081","NC","New Caledonia",2007,NA,NA,NA,NA,NA,NA,NA,NA,"NCL","East Asia & Pacific (all income levels)","Noum'ea","166.464","-22.2677","High income: nonOECD","Not classified"
"1082","NC","New Caledonia",2008,NA,NA,NA,NA,NA,NA,NA,NA,"NCL","East Asia & Pacific (all income levels)","Noum'ea","166.464","-22.2677","High income: nonOECD","Not classified"
"1083","NC","New Caledonia",2009,NA,NA,NA,NA,NA,NA,NA,NA,"NCL","East Asia & Pacific (all income levels)","Noum'ea","166.464","-22.2677","High income: nonOECD","Not classified"
"1084","NC","New Caledonia",2010,NA,NA,NA,NA,NA,NA,NA,NA,"NCL","East Asia & Pacific (all income levels)","Noum'ea","166.464","-22.2677","High income: nonOECD","Not classified"
"1085","NC","New Caledonia",2011,NA,NA,NA,NA,NA,NA,NA,NA,"NCL","East Asia & Pacific (all income levels)","Noum'ea","166.464","-22.2677","High income: nonOECD","Not classified"
"1086","NE","Niger",2005,NA,NA,15419500000,-1569721707,248509200000,13.8360447636546,1.87929055278043,19045052292,"NER","Sub-Saharan Africa (all income levels)","Niamey","2.1073","13.514","Low income","IDA"
"1087","NE","Niger",2006,NA,NA,40103400000,13743608468,288791600000,15.145051650953,1.48911877043419,32788660760,"NER","Sub-Saharan Africa (all income levels)","Niamey","2.1073","13.514","Low income","IDA"
"1088","NE","Niger",2007,NA,NA,67040600000,9314097880,355653200000,17.2923526334317,1.25148157397957,42102758640,"NER","Sub-Saharan Africa (all income levels)","Niamey","2.1073","13.514","Low income","IDA"
"1089","NE","Niger",2008,NA,NA,4.2461e+10,28356989010,398114200000,16.4533456215866,1.26066261618665,70459747650,"NER","Sub-Saharan Africa (all income levels)","Niamey","2.1073","13.514","Low income","IDA"
"1090","NE","Niger",2009,NA,NA,74420300000,6665629830,472534500000,18.5420571822761,1.52657495263933,77125377480,"NER","Sub-Saharan Africa (all income levels)","Niamey","2.1073","13.514","Low income","IDA"
"1091","NE","Niger",2010,NA,NA,-2.2055e+10,166555430560,574675500000,20.2901649056628,1.52613750362649,243680808040,"NER","Sub-Saharan Africa (all income levels)","Niamey","2.1073","13.514","Low income","IDA"
"1092","NE","Niger",2011,NA,NA,25875700000,14731631730,608985200000,20.1282088995287,1.91753974528065,258412439770,"NER","Sub-Saharan Africa (all income levels)","Niamey","2.1073","13.514","Low income","IDA"
"1093","NG","Nigeria",2005,NA,NA,481721709177.34,672617402722.66,2612891134000,17.7321593847983,0.695166801896925,2519797771200,"NGA","Sub-Saharan Africa (all income levels)","Abuja","7.48906","9.05804","Lower middle income","IDA"
"1094","NG","Nigeria",2006,NA,NA,949804766000,1024728419200,3562695900000,19.0418843304726,0.647999785868063,3544526190400,"NGA","Sub-Saharan Africa (all income levels)","Abuja","7.48906","9.05804","Lower middle income","IDA"
"1095","NG","Nigeria",2007,NA,NA,2288568833791.88,2146361168508.12,5857671092268.03,27.9723796172975,0.896995225696001,5690887358908.12,"NGA","Sub-Saharan Africa (all income levels)","Abuja","7.48906","9.05804","Lower middle income","IDA"
"1096","NG","Nigeria",2008,NA,NA,3074744204520.86,543974639079.14,8983328689099.99,36.4210002537862,1.41381094698517,6234861997987.26,"NGA","Sub-Saharan Africa (all income levels)","Abuja","7.48906","9.05804","Lower middle income","IDA"
"1097","NG","Nigeria",2009,NA,NA,1284718076117.2,101760044082.799,10289794737042.5,40.7741788761285,1.51845452425299,6336622042070.06,"NGA","Sub-Saharan Africa (all income levels)","Abuja","7.48906","9.05804","Lower middle income","IDA"
"1098","NG","Nigeria",2010,NA,NA,-4990733566529.94,5238647724529.94,11315551775747.3,20.3996472187764,2.09802380420982,11575269766600,"NGA","Sub-Saharan Africa (all income levels)","Abuja","7.48906","9.05804","Lower middle income","IDA"
"1099","NG","Nigeria",2011,NA,NA,931094798700,3061332845900,12802675854250.2,20.094178010413,2.28152745229592,14636602612500,"NGA","Sub-Saharan Africa (all income levels)","Abuja","7.48906","9.05804","Lower middle income","IDA"
"1100","NI","Nicaragua",2005,NA,NA,NA,NA,33360137377.2019,31.5382349846836,2.73977698102273,NA,"NIC","Latin America & Caribbean (all income levels)","Managua","-86.2734","12.1475","Lower middle income","IDA"
"1101","NI","Nicaragua",2006,NA,NA,NA,NA,36169109882.2975,30.3340516977234,2.23298652584979,NA,"NIC","Latin America & Caribbean (all income levels)","Managua","-86.2734","12.1475","Lower middle income","IDA"
"1102","NI","Nicaragua",2007,NA,NA,NA,NA,42852833225.2094,31.1448581496086,2.10530986792332,NA,"NIC","Latin America & Caribbean (all income levels)","Managua","-86.2734","12.1475","Lower middle income","IDA"
"1103","NI","Nicaragua",2008,NA,NA,NA,NA,45993918665.3997,27.9608488245162,2.08114574422151,NA,"NIC","Latin America & Caribbean (all income levels)","Managua","-86.2734","12.1475","Lower middle income","IDA"
"1104","NI","Nicaragua",2009,NA,NA,NA,NA,52588963298.998,30.8512045635328,1.64362569147432,NA,"NIC","Latin America & Caribbean (all income levels)","Managua","-86.2734","12.1475","Lower middle income","IDA"
"1105","NI","Nicaragua",2010,NA,NA,NA,NA,63986769039.9466,33.5205822471536,1.66546537297479,NA,"NIC","Latin America & Caribbean (all income levels)","Managua","-86.2734","12.1475","Lower middle income","IDA"
"1106","NI","Nicaragua",2011,NA,NA,NA,NA,72062943798.992,32.4654652017372,1.69830169252034,NA,"NIC","Latin America & Caribbean (all income levels)","Managua","-86.2734","12.1475","Lower middle income","IDA"
"1107","NL","Netherlands",2005,NA,NA,NA,NA,9.4602e+11,184.26316742857,57.5347455055017,NA,"NLD","Europe & Central Asia (all income levels)","Amsterdam","4.89095","52.3738","High income: OECD","Not classified"
"1108","NL","Netherlands",2006,NA,NA,NA,NA,1.014788e+12,187.848564277992,53.2599442858398,NA,"NLD","Europe & Central Asia (all income levels)","Amsterdam","4.89095","52.3738","High income: OECD","Not classified"
"1109","NL","Netherlands",2007,NA,NA,NA,NA,1.114056e+12,194.842358768252,56.6240004478085,NA,"NLD","Europe & Central Asia (all income levels)","Amsterdam","4.89095","52.3738","High income: OECD","Not classified"
"1110","NL","Netherlands",2008,NA,NA,NA,NA,1.180213e+12,198.528296110389,60.4422169101596,NA,"NLD","Europe & Central Asia (all income levels)","Amsterdam","4.89095","52.3738","High income: OECD","Not classified"
"1111","NL","Netherlands",2009,NA,NA,NA,NA,1.273904e+12,222.230673284081,45.048245230143,NA,"NLD","Europe & Central Asia (all income levels)","Amsterdam","4.89095","52.3738","High income: OECD","Not classified"
"1112","NL","Netherlands",2010,NA,NA,NA,NA,1.326171e+12,226.004747873597,38.0613874005122,NA,"NLD","Europe & Central Asia (all income levels)","Amsterdam","4.89095","52.3738","High income: OECD","Not classified"
"1113","NL","Netherlands",2011,NA,NA,NA,NA,1.39599e+12,233.035137476692,38.4957632798237,NA,"NLD","Europe & Central Asia (all income levels)","Amsterdam","4.89095","52.3738","High income: OECD","Not classified"
"1114","NO","Norway",2005,NA,NA,NA,NA,1049113071655.27,53.5560428164926,3.46577414197471,NA,"NOR","Europe & Central Asia (all income levels)","Oslo","10.7387","59.9138","High income: OECD","Not classified"
"1115","NO","Norway",2006,NA,NA,NA,NA,1220098517555.24,55.9472651358487,3.34691772618357,NA,"NOR","Europe & Central Asia (all income levels)","Oslo","10.7387","59.9138","High income: OECD","Not classified"
"1116","NO","Norway",2007,NA,NA,NA,NA,NA,NA,NA,NA,"NOR","Europe & Central Asia (all income levels)","Oslo","10.7387","59.9138","High income: OECD","Not classified"
"1117","NO","Norway",2008,NA,NA,NA,NA,NA,NA,NA,NA,"NOR","Europe & Central Asia (all income levels)","Oslo","10.7387","59.9138","High income: OECD","Not classified"
"1118","NO","Norway",2009,NA,NA,NA,NA,NA,NA,NA,NA,"NOR","Europe & Central Asia (all income levels)","Oslo","10.7387","59.9138","High income: OECD","Not classified"
"1119","NO","Norway",2010,NA,NA,NA,NA,NA,NA,NA,NA,"NOR","Europe & Central Asia (all income levels)","Oslo","10.7387","59.9138","High income: OECD","Not classified"
"1120","NO","Norway",2011,NA,NA,NA,NA,NA,NA,NA,NA,"NOR","Europe & Central Asia (all income levels)","Oslo","10.7387","59.9138","High income: OECD","Not classified"
"1121","NP","Nepal",2005,NA,NA,NA,NA,319453796795,54.1987263230134,2.81528675352526,NA,"NPL","South Asia","Kathmandu","85.3157","27.6939","Low income","IDA"
"1122","NP","Nepal",2006,NA,NA,NA,NA,373713088927,57.1353356643795,2.66969261957765,NA,"NPL","South Asia","Kathmandu","85.3157","27.6939","Low income","IDA"
"1123","NP","Nepal",2007,NA,NA,NA,NA,442956865100,60.8601858820846,3.12020246674085,NA,"NPL","South Asia","Kathmandu","85.3157","27.6939","Low income","IDA"
"1124","NP","Nepal",2008,NA,NA,NA,NA,615006913318.308,75.4000957899399,3.84849603087174,NA,"NPL","South Asia","Kathmandu","85.3157","27.6939","Low income","IDA"
"1125","NP","Nepal",2009,NA,NA,NA,NA,797170951386.408,80.6631121175555,3.17460859785695,NA,"NPL","South Asia","Kathmandu","85.3157","27.6939","Low income","IDA"
"1126","NP","Nepal",2010,NA,NA,NA,NA,873613448952.705,73.2421606232786,3.25863143223025,NA,"NPL","South Asia","Kathmandu","85.3157","27.6939","Low income","IDA"
"1127","NP","Nepal",2011,NA,NA,NA,NA,1036718727163.63,75.8415226235579,3.17652240596065,NA,"NPL","South Asia","Kathmandu","85.3157","27.6939","Low income","IDA"
"1128","NZ","New Zealand",2005,NA,NA,NA,NA,128282962772.88,79.3757671327082,10.1569191199311,NA,"NZL","East Asia & Pacific (all income levels)","Wellington","174.776","-41.2865","High income: OECD","Not classified"
"1129","NZ","New Zealand",2006,NA,NA,NA,NA,142736967523.66,83.9910959471526,6.57944628779155,NA,"NZL","East Asia & Pacific (all income levels)","Wellington","174.776","-41.2865","High income: OECD","Not classified"
"1130","NZ","New Zealand",2007,NA,NA,NA,NA,158640591795.71,86.1744393137353,6.75992482819555,NA,"NZL","East Asia & Pacific (all income levels)","Wellington","174.776","-41.2865","High income: OECD","Not classified"
"1131","NZ","New Zealand",2008,NA,NA,NA,NA,175061219930.71,94.3176707400904,11.1332367894942,NA,"NZL","East Asia & Pacific (all income levels)","Wellington","174.776","-41.2865","High income: OECD","Not classified"
"1132","NZ","New Zealand",2009,NA,NA,NA,NA,173953250781.51,91.3481413954529,6.96814082637973,NA,"NZL","East Asia & Pacific (all income levels)","Wellington","174.776","-41.2865","High income: OECD","Not classified"
"1133","NZ","New Zealand",2010,NA,NA,NA,NA,188494320894.55,94.6695235089253,8.1218638496967,NA,"NZL","East Asia & Pacific (all income levels)","Wellington","174.776","-41.2865","High income: OECD","Not classified"
"1134","NZ","New Zealand",2011,NA,NA,NA,NA,NA,NA,NA,NA,"NZL","East Asia & Pacific (all income levels)","Wellington","174.776","-41.2865","High income: OECD","Not classified"
"1135","OE","OECD members",2005,NA,NA,NA,NA,NA,114.045851655225,NA,NA,"OED","Aggregates","","","","Aggregates","Aggregates"
"1136","OE","OECD members",2006,NA,NA,NA,NA,NA,116.351725165835,NA,NA,"OED","Aggregates","","","","Aggregates","Aggregates"
"1137","OE","OECD members",2007,NA,NA,NA,NA,NA,120.792978000864,NA,NA,"OED","Aggregates","","","","Aggregates","Aggregates"
"1138","OE","OECD members",2008,NA,NA,NA,NA,NA,128.44519486984,NA,NA,"OED","Aggregates","","","","Aggregates","Aggregates"
"1139","OE","OECD members",2009,NA,NA,NA,NA,NA,137.895885280449,NA,NA,"OED","Aggregates","","","","Aggregates","Aggregates"
"1140","OE","OECD members",2010,NA,NA,NA,NA,NA,134.549187876949,NA,NA,"OED","Aggregates","","","","Aggregates","Aggregates"
"1141","OE","OECD members",2011,NA,NA,NA,NA,NA,136.775761983932,NA,NA,"OED","Aggregates","","","","Aggregates","Aggregates"
"1142","OM","Oman",2005,NA,NA,NA,NA,3570207000,30.044660439283,2.13045209005458,NA,"OMN","Middle East & North Africa (all income levels)","Muscat","58.5874","23.6105","High income: nonOECD","Not classified"
"1143","OM","Oman",2006,NA,NA,NA,NA,4448325000,31.434704261183,2.30716048885275,NA,"OMN","Middle East & North Africa (all income levels)","Muscat","58.5874","23.6105","High income: nonOECD","Not classified"
"1144","OM","Oman",2007,NA,NA,NA,NA,6111341257,37.9327245794799,1.6688651935876,NA,"OMN","Middle East & North Africa (all income levels)","Muscat","58.5874","23.6105","High income: nonOECD","Not classified"
"1145","OM","Oman",2008,NA,NA,NA,NA,7533218000,32.2538876519952,1.69155331663049,NA,"OMN","Middle East & North Africa (all income levels)","Muscat","58.5874","23.6105","High income: nonOECD","Not classified"
"1146","OM","Oman",2009,NA,NA,NA,NA,7889915803,42.5346146128716,1.68146654162971,NA,"OMN","Middle East & North Africa (all income levels)","Muscat","58.5874","23.6105","High income: nonOECD","Not classified"
"1147","OM","Oman",2010,NA,NA,NA,NA,8784797459,38.8474080155305,1.75408187221171,NA,"OMN","Middle East & North Africa (all income levels)","Muscat","58.5874","23.6105","High income: nonOECD","Not classified"
"1148","OM","Oman",2011,NA,NA,NA,NA,9854886499,36.6295466841608,1.78407676328781,NA,"OMN","Middle East & North Africa (all income levels)","Muscat","58.5874","23.6105","High income: nonOECD","Not classified"
"1149","PA","Panama",2005,NA,NA,NA,NA,12206051636.63,78.9284734694498,10.0832130266054,NA,"PAN","Latin America & Caribbean (all income levels)","Panama City","-79.5188","8.99427","Upper middle income","IBRD"
"1150","PA","Panama",2006,NA,NA,NA,NA,14947313462.86,87.2224628748322,11.1966293473356,NA,"PAN","Latin America & Caribbean (all income levels)","Panama City","-79.5188","8.99427","Upper middle income","IBRD"
"1151","PA","Panama",2007,NA,NA,NA,NA,17330681207.0386,82.0507681933851,8.95618534564086,NA,"PAN","Latin America & Caribbean (all income levels)","Panama City","-79.5188","8.99427","Upper middle income","IBRD"
"1152","PA","Panama",2008,NA,NA,NA,NA,19780154050.1344,79.4894472357113,8.16086065608749,NA,"PAN","Latin America & Caribbean (all income levels)","Panama City","-79.5188","8.99427","Upper middle income","IBRD"
"1153","PA","Panama",2009,NA,NA,NA,NA,21812144327.2884,84.1352369992339,7.20283458587472,NA,"PAN","Latin America & Caribbean (all income levels)","Panama City","-79.5188","8.99427","Upper middle income","IBRD"
"1154","PA","Panama",2010,NA,NA,NA,NA,24234212475.8,84.1053944971385,8.92779124712099,NA,"PAN","Latin America & Caribbean (all income levels)","Panama City","-79.5188","8.99427","Upper middle income","IBRD"
"1155","PA","Panama",2011,NA,NA,NA,NA,26276508545.76,78.9783999211313,11.406080750286,NA,"PAN","Latin America & Caribbean (all income levels)","Panama City","-79.5188","8.99427","Upper middle income","IBRD"
"1156","PE","Peru",2005,NA,NA,NA,NA,74348830638.7993,30.4220820892747,1.59175430347067,NA,"PER","Latin America & Caribbean (all income levels)","Lima","-77.0465","-12.0931","Upper middle income","IBRD"
"1157","PE","Peru",2006,NA,NA,NA,NA,83325688896.7527,29.1041239309375,1.46094949416628,NA,"PER","Latin America & Caribbean (all income levels)","Lima","-77.0465","-12.0931","Upper middle income","IBRD"
"1158","PE","Peru",2007,NA,NA,NA,NA,103420258168.736,32.3497651406457,1.18954260978304,NA,"PER","Latin America & Caribbean (all income levels)","Lima","-77.0465","-12.0931","Upper middle income","IBRD"
"1159","PE","Peru",2008,NA,NA,NA,NA,127080949724.233,35.7817268254606,1.39024741750569,NA,"PER","Latin America & Caribbean (all income levels)","Lima","-77.0465","-12.0931","Upper middle income","IBRD"
"1160","PE","Peru",2009,NA,NA,NA,NA,130455030381.964,35.7347404933269,1.30358863483012,NA,"PER","Latin America & Caribbean (all income levels)","Lima","-77.0465","-12.0931","Upper middle income","IBRD"
"1161","PE","Peru",2010,NA,NA,NA,NA,158714423110.903,37.820034721428,1.2703091687116,NA,"PER","Latin America & Caribbean (all income levels)","Lima","-77.0465","-12.0931","Upper middle income","IBRD"
"1162","PE","Peru",2011,NA,NA,NA,NA,173888778447.15,37.0091088821528,1.29053687094417,NA,"PER","Latin America & Caribbean (all income levels)","Lima","-77.0465","-12.0931","Upper middle income","IBRD"
"1163","PF","French Polynesia",2005,NA,NA,NA,NA,NA,NA,NA,NA,"PYF","East Asia & Pacific (all income levels)","Papeete","-149.57","-17.535","High income: nonOECD","Not classified"
"1164","PF","French Polynesia",2006,NA,NA,NA,NA,NA,NA,NA,NA,"PYF","East Asia & Pacific (all income levels)","Papeete","-149.57","-17.535","High income: nonOECD","Not classified"
"1165","PF","French Polynesia",2007,NA,NA,NA,NA,NA,NA,NA,NA,"PYF","East Asia & Pacific (all income levels)","Papeete","-149.57","-17.535","High income: nonOECD","Not classified"
"1166","PF","French Polynesia",2008,NA,NA,NA,NA,NA,NA,NA,NA,"PYF","East Asia & Pacific (all income levels)","Papeete","-149.57","-17.535","High income: nonOECD","Not classified"
"1167","PF","French Polynesia",2009,NA,NA,NA,NA,NA,NA,NA,NA,"PYF","East Asia & Pacific (all income levels)","Papeete","-149.57","-17.535","High income: nonOECD","Not classified"
"1168","PF","French Polynesia",2010,NA,NA,NA,NA,NA,NA,NA,NA,"PYF","East Asia & Pacific (all income levels)","Papeete","-149.57","-17.535","High income: nonOECD","Not classified"
"1169","PF","French Polynesia",2011,NA,NA,NA,NA,NA,NA,NA,NA,"PYF","East Asia & Pacific (all income levels)","Papeete","-149.57","-17.535","High income: nonOECD","Not classified"
